,ws,wp1,ws_sqrt,wd_sin,wd_cos
2009-07-03 05:00:00,3.41,0.065,1.8466185312619388,0.9169904655764336,-0.3989091200285042
2009-07-03 06:00:00,3.63,0.14,1.905255888325765,0.9443763702374811,-0.3288666467385832
2009-07-03 07:00:00,3.72,0.08,1.9287301521985911,0.9604882241787498,-0.27832062664120266
2009-07-03 08:00:00,3.77,0.055,1.9416487838947598,0.9667787901837611,-0.2556144965584369
2009-07-03 09:00:00,3.95,0.025,1.9874606914351791,0.9616934799974726,-0.2741270700429835
2009-07-03 10:00:00,4.35,0.04,2.085665361461421,0.9427579542359963,-0.33347779495006724
2009-07-03 11:00:00,4.87,0.1,2.2068076490713913,0.9132612792957806,-0.40737431894884363
2009-07-03 12:00:00,5.37,0.175,2.3173260452512934,0.877648571535067,-0.47930468898442496
2009-07-03 13:00:00,4.74,0.13,2.177154105707724,0.7860727105462979,-0.6181340418828234
2009-07-03 14:00:00,5.3,0.095,2.3021728866442674,0.7372773368101241,-0.6755902076156602
2009-07-03 15:00:00,5.97,0.095,2.4433583445741234,0.7403354663577779,-0.6722376047595161
2009-07-03 16:00:00,6.66,0.19,2.5806975801127883,0.7700680491484483,-0.6379617540893051
2009-07-03 17:00:00,7.26,0.221,2.694438717061496,0.8065477949867327,-0.5911688882223416
2009-07-03 18:00:00,7.62,0.226,2.760434748368452,0.8399988671959226,-0.5425881523859203
2009-07-03 19:00:00,7.67,0.301,2.7694764848252458,0.8675051194719098,-0.4974282538115698
2009-07-03 20:00:00,7.52,0.421,2.7422618401604177,0.8889372138718589,-0.4580290709046065
2009-07-03 21:00:00,7.35,0.486,2.711088342345192,0.9022092489132824,-0.43129858703145646
2009-07-03 22:00:00,7.28,0.476,2.6981475126464085,0.9056428219842818,-0.4240413647138054
2009-07-03 23:00:00,7.17,0.476,2.677685567799177,0.902885617815122,-0.4298808685468632
2009-07-04 00:00:00,6.81,0.521,2.6095976701399777,0.8987940462991669,-0.4383711467890775
2009-07-04 01:00:00,5.91,0.476,2.4310491562286436,0.9242131349760533,-0.38187704976567466
2009-07-04 02:00:00,5.38,0.501,2.3194827009486403,0.9046783723333295,-0.426095109843234
2009-07-04 03:00:00,4.89,0.662,2.211334438749598,0.8961768898962448,-0.4436969483959677
2009-07-04 04:00:00,4.45,0.747,2.1095023109728985,0.8981810887869784,-0.43962567230023986
2009-07-04 05:00:00,4.06,0.622,2.0149441679609885,0.904529581968324,-0.42641087620299856
2009-07-04 06:00:00,3.7,0.406,1.9235384061671346,0.9053465645895185,-0.42467351928976804
2009-07-04 07:00:00,3.4,0.19,1.8439088914585775,0.8904512053274407,-0.4550787304751871
2009-07-04 08:00:00,3.28,0.11,1.8110770276274832,0.8626902557625368,-0.5057326592305157
2009-07-04 09:00:00,3.52,0.075,1.876166303929372,0.8397146535714335,-0.5430279003673821
2009-07-04 10:00:00,4.17,0.135,2.0420577856662137,0.837241833837739,-0.5468328004719722
2009-07-04 11:00:00,5.05,0.11,2.247220505424423,0.8411334180111025,-0.5408276741300873
2009-07-04 12:00:00,5.88,0.201,2.4248711305964283,0.838385280663431,-0.5450780872195287
2009-07-04 13:00:00,6.7,0.386,2.588435821108957,0.7320674874917129,-0.6812321144496718
2009-07-04 14:00:00,6.75,0.461,2.598076211353316,0.7393961242371206,-0.6732706524594135
2009-07-04 15:00:00,6.61,0.451,2.570992026436488,0.7331366608028573,-0.6800813455659817
2009-07-04 16:00:00,6.34,0.376,2.5179356624028344,0.7186119615049985,-0.6954112803096729
2009-07-04 17:00:00,6.09,0.266,2.467792535850613,0.7052531588616175,-0.7089555570807735
2009-07-04 18:00:00,6.02,0.241,2.453568829277059,0.7068599112822539,-0.7073535649320247
2009-07-04 19:00:00,6.21,0.236,2.4919871588754225,0.730758267372066,-0.6826363268002782
2009-07-04 20:00:00,6.36,0.226,2.5219040425836985,0.7634579630955853,-0.6458575218931338
2009-07-04 21:00:00,6.07,0.271,2.463736998950984,0.7950502273246647,-0.6065435977990362
2009-07-04 22:00:00,5.1,0.271,2.258317958127243,0.8268843197776317,-0.5623720491861979
2009-07-04 23:00:00,3.86,0.296,1.96468827043885,0.868458513820212,-0.49576184783945276
2009-07-05 00:00:00,2.95,0.19,1.7175564037317668,0.9189977715934213,-0.394262724342951
2009-07-05 01:00:00,3.66,0.12,1.9131126469708992,0.9600986791396598,-0.27966144946037974
2009-07-05 02:00:00,3.33,0.195,1.8248287590894658,0.9671791156156329,-0.25409556925881704
2009-07-05 03:00:00,3.18,0.281,1.783255450012701,0.9773051109044187,-0.2118365412295571
2009-07-05 04:00:00,3.17,0.221,1.7804493814764855,0.9868839065636126,-0.16143157982793443
2009-07-05 05:00:00,3.24,0.14,1.8,0.9929655081065369,-0.11840396830650082
2009-07-05 06:00:00,3.34,0.216,1.8275666882497066,0.995446246636795,-0.09532455117500985
2009-07-05 07:00:00,3.41,0.281,1.8466185312619388,0.9955455244406786,-0.09428207022617989
2009-07-05 08:00:00,3.44,0.206,1.8547236990991407,0.9957085613100801,-0.0925443727830622
2009-07-05 09:00:00,3.43,0.185,1.8520259177452134,0.9980376722404478,-0.06261633004950365
2009-07-05 10:00:00,3.41,0.246,1.8466185312619388,0.9999522363688097,0.009773688199249151
2009-07-05 11:00:00,3.41,0.266,1.8466185312619388,0.996944660387867,0.0781111011580336
2009-07-05 12:00:00,3.45,0.165,1.857417562100671,0.9968898856070358,0.07880708073765358
2009-07-05 13:00:00,3.55,0.025,1.8841443681416772,0.9925674067368684,0.12169610956660935
2009-07-05 14:00:00,3.94,0.01,1.9849433241279208,0.9998925328992174,-0.014660240529660803
2009-07-05 15:00:00,4.1,0.0,2.0248456731316584,0.9905094632383088,-0.13744454603714668
2009-07-05 16:00:00,4.11,0.01,2.0273134932713295,0.9678410210318038,-0.25156263237634385
2009-07-05 17:00:00,4.09,0.035,2.0223748416156684,0.9415881558950301,-0.33676660267638836
2009-07-05 18:00:00,4.1,0.03,2.0248456731316584,0.9322606716216888,-0.36178728577366803
2009-07-05 19:00:00,4.2,0.02,2.04939015319192,0.9504072271891487,-0.31100820327868167
2009-07-05 20:00:00,4.29,0.045,2.071231517720798,0.9717142274413223,-0.23615981916514525
2009-07-05 21:00:00,4.18,0.07,2.0445048300260873,0.9803056574049664,-0.19748624777390592
2009-07-05 22:00:00,3.72,0.085,1.9287301521985911,0.9710509568622256,-0.23887243285267556
2009-07-05 23:00:00,3.14,0.065,1.772004514666935,0.9431066543775752,-0.3324903584598157
2009-07-06 00:00:00,2.73,0.015,1.6522711641858305,0.9208454801410262,-0.38992768778818837
2009-07-06 01:00:00,2.97,0.01,1.7233687939614086,0.9472102777460288,-0.3206129905856763
2009-07-06 02:00:00,2.94,0.035,1.7146428199482247,0.9469301294951057,-0.3214394653031616
2009-07-06 03:00:00,2.85,0.09,1.6881943016134133,0.9017570994801264,-0.43224314168901445
2009-07-06 04:00:00,2.79,0.115,1.6703293088490065,0.8071664232464002,-0.5903239493562947
2009-07-06 05:00:00,2.77,0.06,1.6643316977093239,0.7163019434246544,-0.69779045984168
2009-07-06 06:00:00,2.62,0.05,1.6186414056238645,0.7299237246007014,-0.6835286067642228
2009-07-06 07:00:00,2.4,0.03,1.5491933384829668,0.8946226386991024,-0.44682248637132765
2009-07-06 08:00:00,2.54,0.0,1.5937377450509227,0.998656800905955,-0.05181306789106228
2009-07-06 09:00:00,2.94,0.0,1.7146428199482247,0.9836658555866438,0.1800041237110866
2009-07-06 10:00:00,3.14,0.04,1.772004514666935,0.9841337337744002,0.177428278600842
2009-07-06 11:00:00,3.23,0.04,1.797220075561143,0.9989941848579477,0.044839922167692295
2009-07-06 12:00:00,3.5,0.09,1.8708286933869707,0.9941886022913522,-0.10765232498170947
2009-07-06 13:00:00,4.34,0.125,2.083266665599966,0.9569656642053489,-0.290201167351228
2009-07-06 14:00:00,5.05,0.085,2.247220505424423,0.9502442534023859,-0.3115057926840881
2009-07-06 15:00:00,5.64,0.055,2.3748684174075834,0.9464240455433773,-0.3229265025006576
2009-07-06 16:00:00,6.1,0.085,2.4698178070456938,0.9446630008984905,-0.32804239776812166
2009-07-06 17:00:00,6.45,0.211,2.539685019840059,0.947378020466135,-0.3201169885177412
2009-07-06 18:00:00,6.69,0.266,2.5865034312755126,0.9567628323805502,-0.2908691846434532
2009-07-06 19:00:00,6.84,0.185,2.615339366124404,0.9707164815781907,-0.24022804247726387
2009-07-06 20:00:00,6.77,0.16,2.6019223662515376,0.9785449596177173,-0.20603340022132352
2009-07-06 21:00:00,6.3,0.075,2.5099800796022267,0.9712590426092713,-0.2380249401842624
2009-07-06 22:00:00,5.43,0.175,2.3302360395462087,0.9209135213353681,-0.38976696399476013
2009-07-06 23:00:00,4.58,0.12,2.1400934559032696,0.7852088666422865,-0.6192310035409531
2009-07-07 00:00:00,3.91,0.02,1.977371993328519,0.6026510221676314,-0.7980048530430809
2009-07-07 01:00:00,3.15,0.05,1.7748239349298849,0.7282513717976846,-0.685310104605784
2009-07-07 02:00:00,2.46,0.07,1.5684387141358123,0.7909032297134246,-0.6119412400131845
2009-07-07 03:00:00,2.1,0.005,1.449137674618944,0.8588705155093773,-0.5121927738543921
2009-07-07 04:00:00,2.01,0.0,1.4177446878757824,0.9139708902740612,-0.4057797576661999
2009-07-07 05:00:00,2.17,0.03,1.4730919862656235,0.9499175243290577,-0.31250071515526817
2009-07-07 06:00:00,2.54,0.02,1.5937377450509227,0.9717142274413223,-0.23615981916514525
2009-07-07 07:00:00,3.11,0.075,1.7635192088548397,0.9846558414224508,-0.17450751832699188
2009-07-07 08:00:00,3.76,0.105,1.9390719429665315,0.990700406440892,-0.13606140039648068
2009-07-07 09:00:00,4.39,0.16,2.0952326839756963,0.9925886315970824,-0.12152287202099582
2009-07-07 10:00:00,4.89,0.18,2.211334438749598,0.9914448613738104,-0.1305261922200516
2009-07-07 11:00:00,5.24,0.231,2.2891046284519194,0.9857328610198625,-0.16831733928979656
2009-07-07 12:00:00,5.45,0.306,2.3345235059857505,0.9699569938762973,-0.24327644775122914
2009-07-07 13:00:00,5.91,0.286,2.4310491562286436,0.9505157316277838,-0.3106764296307316
2009-07-07 14:00:00,6.41,0.246,2.5317977802344327,0.9280964223647349,-0.3723399398315733
2009-07-07 15:00:00,6.73,0.306,2.5942243542145698,0.9132612792957806,-0.40737431894884363
2009-07-07 16:00:00,6.91,0.306,2.6286878856189833,0.9047527261798467,-0.4259372071915476
2009-07-07 17:00:00,7.0,0.306,2.6457513110645907,0.8996340015476011,-0.4366447792650805
2009-07-07 18:00:00,7.09,0.316,2.6627053911388696,0.8951678675443034,-0.44572916543141355
2009-07-07 19:00:00,7.24,0.381,2.6907248094147422,0.8899741598379232,-0.4560109591016237
2009-07-07 20:00:00,7.34,0.411,2.7092434368288134,0.8881364488135446,-0.4595798606214878
2009-07-07 21:00:00,7.27,0.426,2.6962937525425525,0.8950900594954226,-0.445885394908244
2009-07-07 22:00:00,6.94,0.391,2.6343879744638983,0.9136873798555497,-0.40641773078041304
2009-07-07 23:00:00,6.39,0.346,2.5278449319529077,0.9370384119054841,-0.3492263085932221
2009-07-08 00:00:00,5.66,0.316,2.3790754506740637,0.9569149999715515,-0.2903681849470524
2009-07-08 01:00:00,5.56,0.271,2.3579652245103193,0.9802711746217219,-0.19765734037912613
2009-07-08 02:00:00,5.18,0.276,2.2759613353482084,0.9873585390151003,-0.15850273005209273
2009-07-08 03:00:00,4.8,0.226,2.1908902300206643,0.9853186419246217,-0.17072543417961808
2009-07-08 04:00:00,4.42,0.276,2.1023796041628637,0.9739759672790517,-0.22665130743685497
2009-07-08 05:00:00,4.05,0.216,2.0124611797498106,0.9536644531597417,-0.3008722499326432
2009-07-08 06:00:00,3.67,0.145,1.9157244060668017,0.9340798923554655,-0.35706407645855665
2009-07-08 07:00:00,3.23,0.1,1.797220075561143,0.9310558158625283,-0.36487678433761966
2009-07-08 08:00:00,2.89,0.07,1.7,0.9343289424566121,-0.35641187871325064
2009-07-08 09:00:00,2.86,0.06,1.6911534525287764,0.9162229255615623,-0.40066887909521
2009-07-08 10:00:00,3.29,0.06,1.8138357147217055,0.8540051388850991,-0.520264569962094
2009-07-08 11:00:00,3.95,0.045,1.9874606914351791,0.7672770942107038,-0.6413157262219434
2009-07-08 12:00:00,4.49,0.045,2.118962010041709,0.669260299406995,-0.7430280288371761
2009-07-08 13:00:00,4.54,0.085,2.130727575266252,0.5308070473997596,-0.8474927011076552
2009-07-08 14:00:00,4.73,0.085,2.1748563170931545,0.41183247328757483,-0.9112595755029622
2009-07-08 15:00:00,4.76,0.08,2.181742422927143,0.3398871698650421,-0.9404662204253441
2009-07-08 16:00:00,4.63,0.095,2.151743479135001,0.2983745340122606,-0.9544488658136518
2009-07-08 17:00:00,4.43,0.05,2.1047565179849186,0.27228024704057463,-0.9622179935292853
2009-07-08 18:00:00,4.23,0.035,2.0566963801203135,0.24784454431599992,-0.9687998151593519
2009-07-08 19:00:00,4.12,0.055,2.029778313018444,0.21268932005903085,-0.9771198765416795
2009-07-08 20:00:00,3.97,0.04,1.9924858845171276,0.15798572862639884,-0.9874413955017208
2009-07-08 21:00:00,3.67,0.035,1.9157244060668017,0.06749289509889644,-0.9977197547964907
2009-07-08 22:00:00,3.18,0.02,1.783255450012701,-0.0862863657979232,-0.9962703764929413
2009-07-08 23:00:00,2.74,0.025,1.6552945357246849,-0.2769792612217225,-0.9608758966968985
2009-07-09 00:00:00,2.52,0.06,1.5874507866387544,-0.3876764760215665,-0.9217955033192013
2009-07-09 01:00:00,2.35,0.03,1.5329709716755893,-0.12204257353133297,-0.992524866311091
2009-07-09 02:00:00,2.45,0.045,1.5652475842498528,-0.015881828465203925,-0.9998738758086451
2009-07-09 03:00:00,2.5,0.065,1.5811388300841898,0.039957399601580616,-0.9992013842149537
2009-07-09 04:00:00,2.45,0.075,1.5652475842498528,0.051638768610056576,-0.9986658287817988
2009-07-09 05:00:00,2.21,0.135,1.4866068747318506,0.0001745329243134484,-0.9999999847691291
2009-07-09 06:00:00,1.71,0.185,1.307669683062202,-0.19012364387809022,-0.9817601540287307
2009-07-09 07:00:00,1.2,0.075,1.0954451150103321,-0.7133727700343324,-0.7007847679377338
2009-07-09 08:00:00,1.43,0.005,1.1958260743101399,-0.9977782735475763,0.0666221947733488
2009-07-09 09:00:00,2.01,0.0,1.4177446878757824,-0.9063077870366499,0.4226182617406996
2009-07-09 10:00:00,2.26,0.0,1.5033296378372907,-0.8434852094391766,0.5371524005879043
2009-07-09 11:00:00,2.19,0.03,1.4798648586948742,-0.8197522428684552,0.5727183079945475
2009-07-09 12:00:00,2.03,0.03,1.4247806848775006,-0.834655658377803,0.550772123421217
2009-07-09 13:00:00,2.04,0.0,1.42828568570857,-0.9302255408575985,0.3669883419622325
2009-07-09 14:00:00,2.23,0.0,1.493318452306808,-0.9381913359224842,0.346117057077493
2009-07-09 15:00:00,2.45,0.0,1.5652475842498528,-0.936059535738973,0.35184164840470233
2009-07-09 16:00:00,2.7,0.0,1.6431676725154984,-0.9254082743314808,0.3789716688603924
2009-07-09 17:00:00,2.98,0.0,1.7262676501632068,-0.900774050605398,0.43428804928980486
2009-07-09 18:00:00,3.34,0.015,1.8275666882497066,-0.8547307325638912,0.5190716470881395
2009-07-09 19:00:00,3.8,0.005,1.9493588689617927,-0.7877957992062843,0.6159365054556613
2009-07-09 20:00:00,4.18,0.025,2.0445048300260873,-0.7245328461017861,0.689240273721469
2009-07-09 21:00:00,4.21,0.095,2.0518284528683193,-0.6844198664761638,0.7290880923268122
2009-07-09 22:00:00,3.7,0.085,1.9235384061671346,-0.6761047596177262,0.736805506237743
2009-07-09 23:00:00,2.95,0.13,1.7175564037317668,-0.6823812024608388,0.7309965078768158
2009-07-10 00:00:00,2.38,0.12,1.5427248620541512,-0.6635345754959845,0.7481456189281359
2009-07-10 01:00:00,3.2,0.095,1.7888543819998317,-0.474395524733929,0.8803118118669203
2009-07-10 02:00:00,3.15,0.095,1.7748239349298849,-0.386710961636821,0.9222009716704517
2009-07-10 03:00:00,3.17,0.1,1.7804493814764855,-0.3149865196553055,0.9490961449902944
2009-07-10 04:00:00,3.23,0.16,1.797220075561143,-0.2635363398406122,0.9646494687623134
2009-07-10 05:00:00,3.28,0.19,1.8110770276274832,-0.23004973718810443,0.9731788727770883
2009-07-10 06:00:00,3.27,0.165,1.8083141320025125,-0.20978921507880496,0.9777466365253419
2009-07-10 07:00:00,3.17,0.105,1.7804493814764855,-0.1997099805144072,0.9798550523842469
2009-07-10 08:00:00,3.06,0.09,1.7492855684535902,-0.20910656808758815,0.9778928587440604
2009-07-10 09:00:00,3.04,0.1,1.7435595774162693,-0.2503800040544419,0.9681476403781076
2009-07-10 10:00:00,3.19,0.095,1.786057109949175,-0.3187938876478707,0.9478240644752363
2009-07-10 11:00:00,3.42,0.11,1.849324200890693,-0.37395920573779995,0.9274451533346615
2009-07-10 12:00:00,3.6,0.11,1.8973665961010275,-0.3862280453497604,0.9224033266339099
2009-07-10 13:00:00,3.14,0.005,1.772004514666935,-0.18086246545762052,0.9835083978231152
2009-07-10 14:00:00,3.26,0.0,1.8055470085267789,-0.047803795860756323,0.9988567450346937
2009-07-10 15:00:00,3.59,0.04,1.8947295321496416,0.1607425656038261,0.9869963665602319
2009-07-10 16:00:00,4.17,0.165,2.0420577856662137,0.35461744017364966,0.9350114818143614
2009-07-10 17:00:00,4.87,0.266,2.2068076490713913,0.4846569629271151,0.8747043090589328
2009-07-10 18:00:00,5.5,0.326,2.345207879911715,0.5506264401396265,0.8347517735346013
2009-07-10 19:00:00,5.87,0.351,2.4228082879171433,0.5672689491267565,0.8235325976284275
2009-07-10 20:00:00,5.85,0.361,2.4186773244895647,0.5576002360134127,0.8301096173384491
2009-07-10 21:00:00,5.36,0.311,2.3151673805580453,0.5359741498398051,0.8442343932247124
2009-07-10 22:00:00,4.38,0.306,2.092844953645635,0.5082900828980425,0.8611859216380057
2009-07-10 23:00:00,3.28,0.291,1.8110770276274832,0.467158405180956,0.8841736393202332
2009-07-11 00:00:00,2.51,0.281,1.5842979517754858,0.4096046188900819,0.9122631507322384
2009-07-11 01:00:00,3.55,0.236,1.8841443681416772,0.3326549565580259,0.9430486094986715
2009-07-11 02:00:00,3.4,0.366,1.8439088914585775,0.3028689387459977,0.9530322166342925
2009-07-11 03:00:00,3.4,0.381,1.8439088914585775,0.3492263085932222,0.937038411905484
2009-07-11 04:00:00,3.54,0.421,1.8814887722226779,0.44213214966024267,0.89694992181103
2009-07-11 05:00:00,3.72,0.481,1.9287301521985911,0.53287627607073,0.846193166127564
2009-07-11 06:00:00,3.8,0.451,1.9493588689617927,0.5918725087624556,0.806031595764854
2009-07-11 07:00:00,3.67,0.466,1.9157244060668017,0.6173105296858449,0.7867195878704061
2009-07-11 08:00:00,3.51,0.476,1.8734993995195195,0.6601327782346886,0.7511489300399432
2009-07-11 09:00:00,3.59,0.501,1.8947295321496416,0.7668291844276097,0.6418512303564486
2009-07-11 10:00:00,4.25,0.421,2.0615528128088303,0.890530617986716,0.45492331049111767
2009-07-11 11:00:00,5.15,0.251,2.2693611435820435,0.9507864859941033,0.30984682998375945
2009-07-11 12:00:00,5.6,0.19,2.3664319132398464,0.9685397418030119,0.2488589330286436
2009-07-11 13:00:00,4.76,0.226,2.181742422927143,0.9940182759534661,0.10921385933341457
2009-07-11 14:00:00,4.97,0.18,2.2293496809607953,0.9994843879471766,-0.03210853858178148
2009-07-11 15:00:00,5.59,0.065,2.364318083507378,0.9988061373414341,-0.04884976979561327
2009-07-11 16:00:00,6.4,0.115,2.5298221281347035,0.9999603847661206,-0.008901061644095628
2009-07-11 17:00:00,7.2,0.306,2.6832815729997477,0.9997843233890994,0.020767924918026693
2009-07-11 18:00:00,7.74,0.471,2.7820855486487113,0.9999974259839071,-0.002268926080839673
2009-07-11 19:00:00,7.88,0.596,2.80713376952364,0.9948983313269562,-0.1008826562043162
2009-07-11 20:00:00,7.77,0.657,2.787471972953271,0.9693596624036293,-0.24564577119242637
2009-07-11 21:00:00,7.51,0.586,2.7404379212089442,0.9192040810894933,-0.39378148421227266
2009-07-11 22:00:00,7.06,0.576,2.6570660511172846,0.858512728224549,-0.5127922537211748
2009-07-11 23:00:00,6.49,0.627,2.5475478405713994,0.8001036359678468,-0.5998617938417408
2009-07-12 00:00:00,5.96,0.546,2.4413111231467406,0.7605193040854505,-0.6493153225616827
2009-07-12 01:00:00,6.0,0.521,2.449489742783178,0.7707356987759663,-0.6371549910597287
2009-07-12 02:00:00,5.95,0.351,2.4392621835300936,0.7751650613333934,-0.6317587575079562
2009-07-12 03:00:00,5.58,0.536,2.3622023622035435,0.7852088666422865,-0.6192310035409531
2009-07-12 04:00:00,5.02,0.617,2.240535650240808,0.8012538126910607,-0.5983246005706591
2009-07-12 05:00:00,4.36,0.566,2.08806130178211,0.8222433865287437,-0.5691360235565334
2009-07-12 06:00:00,3.74,0.411,1.9339079605813716,0.8450752575720964,-0.5346473688698512
2009-07-12 07:00:00,3.24,0.291,1.8,0.8652389375282258,-0.5013597321136063
2009-07-12 08:00:00,2.97,0.291,1.7233687939614086,0.8845809752150839,-0.46638664033989113
2009-07-12 09:00:00,3.0,0.391,1.7320508075688772,0.9051240819620017,-0.4251474994074922
2009-07-12 10:00:00,3.38,0.446,1.8384776310850235,0.9240130579403668,-0.38236091426254903
2009-07-12 11:00:00,3.96,0.496,1.98997487421324,0.9358751835780664,-0.35233171977941524
2009-07-12 12:00:00,4.52,0.276,2.1260291625469296,0.9411170233284727,-0.33808097905879736
2009-07-12 13:00:00,5.2,0.075,2.280350850198276,0.9154520084684193,-0.40242716134865586
2009-07-12 14:00:00,5.65,0.18,2.3769728648009427,0.900242795533029,-0.43538822801136573
2009-07-12 15:00:00,6.07,0.211,2.463736998950984,0.9089452686778488,-0.41691545731497326
2009-07-12 16:00:00,6.45,0.296,2.539685019840059,0.9287448642521511,-0.37071953971331667
2009-07-12 17:00:00,6.75,0.291,2.598076211353316,0.9501354594779767,-0.3118374715177346
2009-07-12 18:00:00,6.96,0.296,2.6381811916545836,0.9678410210318038,-0.25156263237634385
2009-07-12 19:00:00,7.02,0.376,2.649528259898354,0.9796803994697901,-0.20056498920477756
2009-07-12 20:00:00,6.81,0.401,2.6095976701399777,0.9844725577120637,-0.1755385516399959
2009-07-12 21:00:00,6.2,0.371,2.4899799195977463,0.9797852807552981,-0.20005200227756156
2009-07-12 22:00:00,5.2,0.286,2.280350850198276,0.9513258223252946,-0.30818692343625154
2009-07-12 23:00:00,4.23,0.175,2.0566963801203135,0.8726665149030235,-0.48831665317395345
2009-07-13 00:00:00,3.6,0.105,1.8973665961010275,0.7624425110114481,-0.647055961569444
